n,1,5.81869,-5.85722,5.64232
n,2,5.81869,-5.85722,-5.64232
n,3,7.07107,-7.07107,0.00000
n,4,0.00000,-7.07107,-7.07107
n,5,-5.81869,-5.85722,-5.64232
n,6,-5.81869,-5.85722,5.64232
n,7,-7.07107,-7.07107,0.00000
n,8,0.00000,-10.00000,0.00000
n,9,0.00000,-7.07107,7.07107
n,10,-7.07107,0.00000,7.07107
n,11,-5.81869,5.85722,5.64232
n,12,-5.81869,5.85722,-5.64232
n,13,-7.07107,7.07107,0.00000
n,14,-7.07107,0.00000,-7.07107
n,15,-10.00000,0.00000,0.00000
n,16,7.07107,0.00000,-7.07107
n,17,0.00000,0.00000,-10.00000
n,18,0.00000,7.07107,-7.07107
n,19,5.81869,5.85722,-5.64232
n,20,5.81869,5.85722,5.64232
n,21,7.07107,7.07107,0.00000
n,22,0.00000,10.00000,0.00000
n,23,0.00000,7.07107,7.07107
n,24,0.00000,0.00000,10.00000
n,25,7.07107,0.00000,7.07107
n,26,10.00000,0.00000,0.00000
e,1,line,5,8
e,2,line,14,5
e,3,line,5,4
e,4,line,7,5
e,5,line,6,7
e,6,line,9,6
e,7,line,7,15
e,8,line,8,7
e,9,line,6,10
e,10,line,8,6
e,11,line,11,22
e,12,line,10,11
e,13,line,13,22
e,14,line,15,13
e,15,line,10,24
e,16,line,15,10
e,17,line,11,23
e,18,line,13,11
e,19,line,12,13
e,20,line,18,12
e,21,line,14,15
e,22,line,17,14
e,23,line,12,14
e,24,line,22,12
e,25,line,18,22
e,26,line,17,18
e,27,line,19,22
e,28,line,16,19
e,29,line,16,17
e,30,line,26,16
e,31,line,19,18
e,32,line,21,19
e,33,line,20,21
e,34,line,23,20
e,35,line,25,26
e,36,line,24,25
e,37,line,21,26
e,38,line,22,21
e,39,line,20,25
e,40,line,22,20
e,41,line,23,24
e,42,line,22,23
e,43,line,8,4
e,44,line,4,17
e,45,line,8,2
e,46,line,2,16
e,47,line,4,2
e,48,line,2,3
e,49,line,3,1
e,50,line,1,9
e,51,line,26,3
e,52,line,3,8
e,53,line,25,1
e,54,line,1,8
e,55,line,24,9
e,56,line,9,8
